Data,ID Canal de Venda,Situação,Opção de Compra,ID Cliente,ID Vendedor,Funcionario,Ganho,Meta
28/01/2025,2,N,A,3,5,Júlia Fernandes,"1.095,60","1.490,00"
28/01/2025,2,N,U,13,4,Pedro Henrique,"848,45","1.247,00"
28/01/2025,1,C,U,4,10,Felipe Santos,"394,80","1.311,00"
29/01/2025,1,N,U,2,1,Ana Beatriz,"1.406,50","748,00"
29/01/2025,1,N,U,11,5,Júlia Fernandes,"1.734,24","426,00"
29/01/2025,1,N,A,1,7,Camila Souza,"9.304,59","1.143,00"
29/01/2025,2,N,U,1,4,Pedro Henrique,"4.886,70","227,00"
29/01/2025,2,N,A,4,5,Júlia Fernandes,"9.334,85","426,00"
29/01/2025,1,N,U,9,9,Gabriela Lima,"1.374,32","389,00"
29/01/2025,2,N,A,13,1,Ana Beatriz,"2.985,40","748,00"
29/01/2025,1,N,U,7,1,Ana Beatriz,"14,22","748,00"
29/01/2025,2,N,U,7,1,Ana Beatriz,"382,40","748,00"
29/01/2025,2,N,A,7,2,Lucas Gabriel,"524,00","1.317,00"
29/01/2025,2,N,U,11,8,Leonardo Almeida,"94,00","1.249,00"
29/01/2025,1,N,A,17,2,Lucas Gabriel,"829,98","1.317,00"
29/01/2025,2,N,U,10,7,Camila Souza,"883,60","1.143,00"
29/01/2025,1,N,A,2,6,Rafael Costa,"1.019,56","557,00"
29/01/2025,1,N,U,16,9,Gabriela Lima,"482,72","389,00"
29/01/2025,2,N,U,10,3,Mariana Oliveira,"25,86","670,00"
30/01/2025,2,N,A,6,3,Mariana Oliveira,"986,37","381,00"
30/01/2025,1,N,U,15,8,Leonardo Almeida,"3.034,92","583,00"
30/01/2025,1,N,U,18,7,Camila Souza,"316,76","628,00"
30/01/2025,1,N,A,4,6,Rafael Costa,"9.700,53","1.300,00"
30/01/2025,1,N,U,2,10,Felipe Santos,"2.534,08","478,00"
30/01/2025,2,N,U,6,3,Mariana Oliveira,"336,30","381,00"
30/01/2025,2,N,A,13,5,Júlia Fernandes,"1.806,08","759,00"
30/01/2025,2,N,U,11,1,Ana Beatriz,"525,40","592,00"
30/01/2025,1,N,A,6,5,Júlia Fernandes,"258,33","759,00"
30/01/2025,1,N,U,3,2,Lucas Gabriel,"136,32","1.256,00"
30/01/2025,1,N,U,11,7,Camila Souza,"385,48","628,00"
30/01/2025,2,N,U,1,7,Camila Souza,"447,00","628,00"
30/01/2025,1,N,U,3,10,Felipe Santos,"590,04","478,00"
30/01/2025,1,N,A,1,7,Camila Souza,"6.242,25","628,00"
30/01/2025,1,N,A,14,3,Mariana Oliveira,"1.320,07","381,00"
30/01/2025,1,N,U,1,6,Rafael Costa,"6.951,20","1.300,00"
31/01/2025,1,N,U,5,9,Gabriela Lima,"650,34","416,00"
31/01/2025,1,N,U,8,10,Felipe Santos,"6.864,70","823,00"
31/01/2025,1,N,A,14,6,Rafael Costa,"7.786,82","285,00"
31/01/2025,2,N,A,14,1,Ana Beatriz,"9.766,52","499,00"
31/01/2025,2,N,U,13,7,Camila Souza,"9.528,50","1.345,00"
31/01/2025,1,N,A,10,5,Júlia Fernandes,"1.474,08","367,00"
31/01/2025,1,N,U,4,7,Camila Souza,"2.896,95","1.345,00"
31/01/2025,2,N,U,5,1,Ana Beatriz,"184,86","499,00"
31/01/2025,1,N,U,3,7,Camila Souza,"327,80","1.345,00"
31/01/2025,2,N,A,4,2,Lucas Gabriel,"1.025,73","717,00"
31/01/2025,1,N,U,11,5,Júlia Fernandes,"65,80","367,00"
31/01/2025,2,N,A,15,10,Felipe Santos,"6.902,00","823,00"
01/02/2025,1,N,U,12,1,Ana Beatriz,"892,64","1.185,00"
01/02/2025,2,N,U,1,10,Felipe Santos,"95,64","942,00"
01/02/2025,2,N,U,4,5,Júlia Fernandes,"241,40","1.040,00"
01/02/2025,2,N,U,10,10,Felipe Santos,"976,00","942,00"
01/02/2025,2,N,U,10,3,Mariana Oliveira,"1.474,88","672,00"
01/02/2025,2,N,U,5,5,Júlia Fernandes,"623,00","1.040,00"
01/02/2025,1,N,A,18,9,Gabriela Lima,"560,90","183,00"
01/02/2025,2,N,A,4,3,Mariana Oliveira,"720,65","672,00"
01/02/2025,2,N,U,4,7,Camila Souza,"375,20","490,00"
01/02/2025,1,N,U,6,1,Ana Beatriz,"508,58","1.185,00"
01/02/2025,2,N,A,8,1,Ana Beatriz,"847,24","1.185,00"
01/02/2025,1,N,U,3,7,Camila Souza,"658,56","490,00"
01/02/2025,1,N,A,7,8,Leonardo Almeida,"29.542,26","371,00"
02/02/2025,1,N,U,7,6,Rafael Costa,"2.587,96","468,00"
02/02/2025,2,N,U,4,8,Leonardo Almeida,"6.889,53","370,00"
02/02/2025,1,N,U,16,7,Camila Souza,"104,28","1.244,00"
02/02/2025,2,C,A,18,2,Lucas Gabriel,"509,55","699,00"
02/02/2025,2,N,U,17,3,Mariana Oliveira,"203,82","1.392,00"
02/02/2025,2,N,U,10,3,Mariana Oliveira,"72,00","1.392,00"
02/02/2025,2,N,U,11,1,Ana Beatriz,"216,00","1.088,00"
02/02/2025,2,N,U,17,1,Ana Beatriz,"69,68","1.088,00"
02/02/2025,1,N,U,16,1,Ana Beatriz,"289,44","1.088,00"
02/02/2025,1,N,U,11,6,Rafael Costa,"64,32","468,00"
02/02/2025,1,N,U,11,10,Felipe Santos,"479,40","964,00"
02/02/2025,1,N,A,13,6,Rafael Costa,"31.280,04","468,00"
03/02/2025,1,N,U,18,2,Lucas Gabriel,"2.756,74","262,00"
03/02/2025,2,N,U,6,8,Leonardo Almeida,"152,95","594,00"
03/02/2025,1,N,U,17,7,Camila Souza,"426,00","429,00"
03/02/2025,2,N,A,16,3,Mariana Oliveira,"734,08","379,00"
03/02/2025,2,N,U,2,3,Mariana Oliveira,"35,50","379,00"
03/02/2025,1,N,A,7,6,Rafael Costa,"6.452,95","800,00"
03/02/2025,1,C,A,14,3,Mariana Oliveira,"6.954,15","379,00"
03/02/2025,1,N,A,4,7,Camila Souza,"7.330,05","429,00"
03/02/2025,2,N,U,11,1,Ana Beatriz,"2.429,70","462,00"
03/02/2025,1,N,U,1,9,Gabriela Lima,"213,30","1.361,00"
03/02/2025,1,N,A,15,6,Rafael Costa,"1.484,04","800,00"
03/02/2025,1,N,U,3,6,Rafael Costa,"1.039,65","800,00"
03/02/2025,1,N,U,6,7,Camila Souza,"572,24","429,00"
03/02/2025,1,N,U,18,6,Rafael Costa,"1.132,86","800,00"
03/02/2025,1,C,A,18,6,Rafael Costa,"966,78","800,00"
03/02/2025,1,N,A,14,10,Felipe Santos,"1.069,82","1.069,00"
03/02/2025,1,N,A,17,2,Lucas Gabriel,"1.048,28","262,00"
03/02/2025,1,N,A,4,6,Rafael Costa,"7.308,00","800,00"
03/02/2025,1,N,U,7,8,Leonardo Almeida,"642,88","594,00"
03/02/2025,1,N,A,1,1,Ana Beatriz,"1.555,33","462,00"
04/02/2025,1,N,U,3,10,Felipe Santos,"4.035,60","1.125,00"
04/02/2025,1,N,U,11,1,Ana Beatriz,"1.457,30","1.005,00"
04/02/2025,2,C,U,7,4,Pedro Henrique,"1.004,22","1.012,00"
04/02/2025,1,N,U,8,5,Júlia Fernandes,"797,00","684,00"
04/02/2025,2,N,U,6,5,Júlia Fernandes,"1.073,60","684,00"
04/02/2025,1,N,U,10,9,Gabriela Lima,"780,80","437,00"
04/02/2025,2,N,U,15,3,Mariana Oliveira,"181,76","1.083,00"
04/02/2025,1,N,A,7,2,Lucas Gabriel,"1.662,43","328,00"
04/02/2025,2,N,A,10,8,Leonardo Almeida,"3.556,52","540,00"
04/02/2025,1,N,U,18,2,Lucas Gabriel,"187,20","328,00"
04/02/2025,1,N,U,9,4,Pedro Henrique,"150,08","1.012,00"
04/02/2025,2,N,U,3,3,Mariana Oliveira,"111,96","1.083,00"
04/02/2025,2,N,U,10,5,Júlia Fernandes,"770,82","684,00"
04/02/2025,2,N,U,14,8,Leonardo Almeida,"974,40","540,00"
04/02/2025,1,N,A,17,6,Rafael Costa,"7.358,75","1.340,00"
05/02/2025,2,C,A,4,4,Pedro Henrique,"3.211,28","286,00"
05/02/2025,2,N,U,4,6,Rafael Costa,"2.454,89","162,00"
05/02/2025,1,N,U,11,7,Camila Souza,"224,36","1.274,00"
05/02/2025,2,N,A,17,6,Rafael Costa,"2.596,00","162,00"
05/02/2025,2,N,A,10,2,Lucas Gabriel,"551,67","749,00"
05/02/2025,1,N,A,16,9,Gabriela Lima,"526,82","178,00"
05/02/2025,2,N,A,3,4,Pedro Henrique,"611,31","286,00"
05/02/2025,1,N,A,4,2,Lucas Gabriel,"581,10","749,00"
05/02/2025,1,N,A,9,10,Felipe Santos,"876,96","978,00"
05/02/2025,2,N,U,12,1,Ana Beatriz,"33.365,76","1.327,00"
06/02/2025,1,N,U,10,10,Felipe Santos,"2.756,74","984,00"
06/02/2025,2,N,A,11,1,Ana Beatriz,"3.469,12","891,00"
06/02/2025,1,N,U,3,9,Gabriela Lima,"5.997,58","1.402,00"
06/02/2025,2,N,U,14,7,Camila Souza,"6.936,96","299,00"
06/02/2025,2,N,U,12,9,Gabriela Lima,"1.979,75","1.402,00"
06/02/2025,2,N,U,10,6,Rafael Costa,"1.020,16","814,00"
06/02/2025,1,N,A,8,8,Leonardo Almeida,"1.311,93","1.425,00"
06/02/2025,1,N,A,16,8,Leonardo Almeida,"298,62","1.425,00"
06/02/2025,1,N,U,17,4,Pedro Henrique,"275,48","1.112,00"
06/02/2025,2,N,U,6,4,Pedro Henrique,"83,80","1.112,00"
06/02/2025,1,N,A,6,10,Felipe Santos,"505,60","984,00"
06/02/2025,1,N,A,9,9,Gabriela Lima,"568,80","1.402,00"
06/02/2025,1,N,U,17,8,Leonardo Almeida,"156,42","1.425,00"
06/02/2025,1,N,U,8,4,Pedro Henrique,"137,08","1.112,00"
06/02/2025,2,N,U,14,7,Camila Souza,"493,12","299,00"
06/02/2025,1,N,A,17,6,Rafael Costa,"559,44","814,00"
06/02/2025,2,N,A,11,6,Rafael Costa,"822,15","814,00"
06/02/2025,2,N,A,10,6,Rafael Costa,"907,74","814,00"
06/02/2025,2,N,U,11,6,Rafael Costa,"28.847,48","814,00"
07/02/2025,1,C,A,11,9,Gabriela Lima,"8.852,34","1.258,00"
07/02/2025,1,N,U,5,6,Rafael Costa,"6.018,44","1.229,00"
07/02/2025,1,N,U,17,4,Pedro Henrique,"4.035,60","1.223,00"
07/02/2025,2,N,U,5,7,Camila Souza,"1.291,14","1.068,00"
07/02/2025,1,N,U,14,4,Pedro Henrique,"347,90","1.223,00"
07/02/2025,1,N,U,16,9,Gabriela Lima,"744,20","1.258,00"
07/02/2025,2,N,U,12,8,Leonardo Almeida,"5.563,32","183,00"
07/02/2025,1,N,A,15,6,Rafael Costa,"296,25","1.229,00"
07/02/2025,2,N,U,14,5,Júlia Fernandes,"1.106,16","478,00"
07/02/2025,2,N,A,9,6,Rafael Costa,"1.536,70","1.229,00"
07/02/2025,2,N,U,6,5,Júlia Fernandes,"2.616,60","478,00"
07/02/2025,2,N,U,4,9,Gabriela Lima,"908,20","1.258,00"
07/02/2025,2,C,U,7,7,Camila Souza,"134,40","1.068,00"
07/02/2025,1,N,U,18,8,Leonardo Almeida,"350,40","183,00"
07/02/2025,2,N,A,15,8,Leonardo Almeida,"607,92","183,00"
07/02/2025,1,N,A,8,7,Camila Souza,"545,34","1.068,00"
07/02/2025,2,N,U,4,7,Camila Souza,"444,88","1.068,00"
07/02/2025,2,N,A,10,1,Ana Beatriz,"569,80","830,00"
07/02/2025,1,N,U,6,9,Gabriela Lima,"799,00","1.258,00"
07/02/2025,2,N,U,16,1,Ana Beatriz,"215,10","830,00"
07/02/2025,2,N,U,12,9,Gabriela Lima,"587,94","1.258,00"
07/02/2025,1,N,A,15,6,Rafael Costa,"1.092,24","1.229,00"
07/02/2025,1,N,U,12,3,Mariana Oliveira,"79,74","1.059,00"
07/02/2025,2,N,A,2,10,Felipe Santos,"861,60","1.237,00"
07/02/2025,1,C,U,15,3,Mariana Oliveira,"1.096,20","1.059,00"
07/02/2025,2,N,U,18,7,Camila Souza,"4.384,80","1.068,00"
07/02/2025,2,N,A,17,9,Gabriela Lima,"5.379,50","1.258,00"
08/02/2025,2,N,A,4,7,Camila Souza,"8.512,71","284,00"
08/02/2025,1,N,A,4,1,Ana Beatriz,"8.842,66","460,00"
08/02/2025,1,N,U,5,7,Camila Souza,"10.201,10","284,00"
08/02/2025,1,N,A,9,4,Pedro Henrique,"734,08","915,00"
08/02/2025,1,N,A,5,2,Lucas Gabriel,"1.362,78","513,00"
08/02/2025,2,N,U,18,9,Gabriela Lima,"1.428,42","1.145,00"
08/02/2025,2,N,U,4,9,Gabriela Lima,"310,70","1.145,00"
08/02/2025,1,N,U,15,4,Pedro Henrique,"549,70","915,00"
08/02/2025,1,N,U,2,2,Lucas Gabriel,"307,20","513,00"
08/02/2025,1,N,A,4,1,Ana Beatriz,"544,00","460,00"
08/02/2025,2,N,U,7,2,Lucas Gabriel,"506,60","513,00"
08/02/2025,1,N,A,1,6,Rafael Costa,"1.469,85","619,00"
08/02/2025,1,C,A,16,1,Ana Beatriz,"804,42","460,00"
08/02/2025,2,C,U,5,10,Felipe Santos,"88,60","811,00"
08/02/2025,1,N,U,11,5,Júlia Fernandes,"3.045,00","370,00"
09/02/2025,1,N,U,6,8,Leonardo Almeida,"794,86","809,00"
09/02/2025,1,N,U,6,3,Mariana Oliveira,"6.968,72","334,00"
09/02/2025,2,N,A,18,3,Mariana Oliveira,"12.611,70","334,00"
09/02/2025,2,N,U,14,4,Pedro Henrique,"956,40","1.079,00"
09/02/2025,1,N,A,8,4,Pedro Henrique,"858,40","1.079,00"
09/02/2025,2,N,A,4,10,Felipe Santos,"621,60","1.090,00"
09/02/2025,2,N,U,1,1,Ana Beatriz,"793,00","773,00"
09/02/2025,2,N,A,18,9,Gabriela Lima,"1.393,29","1.072,00"
09/02/2025,2,N,A,12,7,Camila Souza,"343,65","1.373,00"
09/02/2025,2,N,U,12,7,Camila Souza,"155,35","1.373,00"
09/02/2025,2,N,U,5,4,Pedro Henrique,"134,40","1.079,00"
09/02/2025,2,N,A,10,8,Leonardo Almeida,"564,62","809,00"
09/02/2025,1,C,U,12,5,Júlia Fernandes,"49,76","1.137,00"
09/02/2025,1,N,A,15,7,Camila Souza,"861,30","1.373,00"
09/02/2025,2,N,U,1,2,Lucas Gabriel,"216,20","1.494,00"
09/02/2025,1,N,U,18,9,Gabriela Lima,"329,82","1.072,00"
09/02/2025,1,N,U,2,9,Gabriela Lima,"522,74","1.072,00"
09/02/2025,1,N,U,4,2,Lucas Gabriel,"724,08","1.494,00"
09/02/2025,2,N,U,8,9,Gabriela Lima,"749,94","1.072,00"
09/02/2025,1,N,U,14,8,Leonardo Almeida,"30.237,72","809,00"
10/02/2025,2,N,U,8,10,Felipe Santos,"1.293,98","919,00"
10/02/2025,1,C,A,6,3,Mariana Oliveira,"8.912,56","667,00"
10/02/2025,1,N,A,12,4,Pedro Henrique,"1.633,44","337,00"
10/02/2025,2,N,U,4,1,Ana Beatriz,"634,40","1.432,00"
10/02/2025,2,N,U,4,3,Mariana Oliveira,"707,60","667,00"
10/02/2025,1,N,U,4,8,Leonardo Almeida,"1.278,06","627,00"
10/02/2025,1,N,A,9,3,Mariana Oliveira,"596,40","667,00"
10/02/2025,2,N,U,6,6,Rafael Costa,"18,66","526,00"
10/02/2025,1,N,A,9,2,Lucas Gabriel,"735,56","1.419,00"
10/02/2025,2,N,A,16,4,Pedro Henrique,"678,58","337,00"
10/02/2025,2,N,U,5,10,Felipe Santos,"451,20","919,00"
10/02/2025,2,N,U,11,2,Lucas Gabriel,"396,52","1.419,00"
10/02/2025,2,N,A,13,9,Gabriela Lima,"1.581,47","215,00"
10/02/2025,2,N,A,6,5,Júlia Fernandes,"35.334,86","575,00"
10/02/2025,2,N,A,5,2,Lucas Gabriel,"39.389,68","1.419,00"
10/02/2025,2,N,U,3,10,Felipe Santos,"7.298,76","919,00"
11/02/2025,2,N,A,16,1,Ana Beatriz,"6.744,64","391,00"
11/02/2025,1,C,A,15,8,Leonardo Almeida,"9.304,59","865,00"
11/02/2025,1,N,U,3,9,Gabriela Lima,"603,50","1.324,00"
11/02/2025,1,N,A,3,7,Camila Souza,"1.027,17","1.047,00"
11/02/2025,1,N,A,8,4,Pedro Henrique,"1.342,44","926,00"
11/02/2025,1,N,U,6,1,Ana Beatriz,"2.932,02","391,00"
11/02/2025,2,N,A,9,3,Mariana Oliveira,"353,13","537,00"
11/02/2025,1,C,A,11,6,Rafael Costa,"1.145,40","1.029,00"
11/02/2025,2,N,U,1,7,Camila Souza,"286,08","1.047,00"
11/02/2025,2,N,U,9,1,Ana Beatriz,"706,84","391,00"
11/02/2025,2,N,A,15,5,Júlia Fernandes,"904,68","249,00"
11/02/2025,2,N,U,6,4,Pedro Henrique,"5.907,30","926,00"
11/02/2025,2,N,U,13,4,Pedro Henrique,"1.097,60","926,00"
11/02/2025,1,N,A,12,8,Leonardo Almeida,"37.072,64","865,00"
12/02/2025,1,N,A,13,3,Mariana Oliveira,"7.786,82","565,00"
12/02/2025,2,N,A,6,6,Rafael Costa,"13.545,90","1.299,00"
12/02/2025,1,N,U,5,3,Mariana Oliveira,"298,20","565,00"
12/02/2025,2,N,A,7,5,Júlia Fernandes,"1.078,02","224,00"
12/02/2025,1,N,A,5,2,Lucas Gabriel,"329,43","1.183,00"
12/02/2025,2,N,U,3,7,Camila Souza,"728,95","1.128,00"
12/02/2025,2,N,A,2,9,Gabriela Lima,"596,00","650,00"
12/02/2025,1,N,U,8,2,Lucas Gabriel,"369,52","1.183,00"
12/02/2025,1,C,A,14,7,Camila Souza,"501,97","1.128,00"
12/02/2025,2,N,U,4,3,Mariana Oliveira,"209,04","565,00"
12/02/2025,2,N,U,12,4,Pedro Henrique,"487,76","1.348,00"
12/02/2025,2,N,U,8,1,Ana Beatriz,"197,40","337,00"
12/02/2025,2,N,U,6,2,Lucas Gabriel,"1.176,00","1.183,00"
12/02/2025,1,N,A,15,5,Júlia Fernandes,"1.581,47","224,00"
12/02/2025,2,N,U,17,9,Gabriela Lima,"1.332,80","650,00"
13/02/2025,2,N,U,15,2,Lucas Gabriel,"4.596,10","1.113,00"
13/02/2025,1,N,A,5,1,Ana Beatriz,"1.686,56","297,00"
13/02/2025,2,N,U,6,8,Leonardo Almeida,"1.546,18","255,00"
13/02/2025,1,N,U,8,10,Felipe Santos,"42,60","1.410,00"
13/02/2025,1,N,U,15,10,Felipe Santos,"589,30","1.410,00"
13/02/2025,1,N,A,12,8,Leonardo Almeida,"1.017,00","255,00"
13/02/2025,1,N,U,9,3,Mariana Oliveira,"130,64","1.173,00"
13/02/2025,1,N,U,18,8,Leonardo Almeida,"519,56","255,00"
13/02/2025,1,N,U,1,10,Felipe Santos,"2.460,85","1.410,00"
13/02/2025,2,N,A,18,8,Leonardo Almeida,"1.344,60","255,00"
13/02/2025,1,N,U,5,10,Felipe Santos,"896,25","1.410,00"
13/02/2025,2,N,U,8,5,Júlia Fernandes,"286,12","1.366,00"
13/02/2025,2,N,A,18,7,Camila Souza,"766,64","929,00"
13/02/2025,2,N,A,2,2,Lucas Gabriel,"1.017,90","1.113,00"
13/02/2025,2,N,U,14,10,Felipe Santos,"852,60","1.410,00"
13/02/2025,1,N,U,10,10,Felipe Santos,"78,40","1.410,00"
13/02/2025,1,N,A,12,2,Lucas Gabriel,"1.581,47","1.113,00"
13/02/2025,1,N,U,15,1,Ana Beatriz,"1.254,40","297,00"
14/02/2025,2,N,U,12,9,Gabriela Lima,"354,20","842,00"
14/02/2025,2,N,U,13,3,Mariana Oliveira,"7.153,74","1.261,00"
14/02/2025,2,N,U,8,3,Mariana Oliveira,"5.780,87","1.261,00"
14/02/2025,1,N,U,9,8,Leonardo Almeida,"1.202,88","629,00"
14/02/2025,1,N,A,7,2,Lucas Gabriel,"3.790,16","684,00"
14/02/2025,2,N,U,4,1,Ana Beatriz,"201,60","891,00"
14/02/2025,1,N,U,17,6,Rafael Costa,"5.846,40","336,00"
14/02/2025,1,N,A,15,10,Felipe Santos,"1.489,98","1.268,00"
14/02/2025,2,N,U,16,10,Felipe Santos,"674,24","1.268,00"
15/02/2025,1,N,U,14,4,Pedro Henrique,"562,60","318,00"
15/02/2025,1,N,U,15,6,Rafael Costa,"3.685,26","1.188,00"
15/02/2025,1,N,A,10,3,Mariana Oliveira,"8.069,48","304,00"
15/02/2025,2,N,A,13,1,Ana Beatriz,"1.593,60","949,00"
15/02/2025,1,N,U,8,1,Ana Beatriz,"1.122,40","949,00"
15/02/2025,2,N,A,16,3,Mariana Oliveira,"6.265,00","304,00"
15/02/2025,1,N,U,1,9,Gabriela Lima,"144,84","1.176,00"
15/02/2025,1,N,U,12,5,Júlia Fernandes,"1.135,25","798,00"
15/02/2025,2,N,A,6,3,Mariana Oliveira,"487,23","304,00"
15/02/2025,1,N,A,2,9,Gabriela Lima,"522,99","1.176,00"
15/02/2025,2,C,A,17,9,Gabriela Lima,"937,26","1.176,00"
15/02/2025,1,N,U,16,3,Mariana Oliveira,"304,50","304,00"
16/02/2025,2,N,A,1,8,Leonardo Almeida,"6.664,99","1.135,00"
16/02/2025,2,N,A,12,10,Felipe Santos,"10.276,20","1.456,00"
16/02/2025,1,N,U,13,3,Mariana Oliveira,"286,92","1.315,00"
16/02/2025,1,N,U,3,4,Pedro Henrique,"414,44","607,00"
16/02/2025,2,N,U,10,2,Lucas Gabriel,"280,60","465,00"
16/02/2025,2,N,U,14,1,Ana Beatriz,"512,56","153,00"
16/02/2025,2,N,A,16,10,Felipe Santos,"621,33","1.456,00"
16/02/2025,1,N,A,11,5,Júlia Fernandes,"447,00","404,00"
16/02/2025,1,N,U,3,1,Ana Beatriz,"84,60","153,00"
16/02/2025,1,N,U,6,3,Mariana Oliveira,"3.593,10","1.315,00"
16/02/2025,2,N,U,8,9,Gabriela Lima,"972,16","826,00"
17/02/2025,2,N,U,6,2,Lucas Gabriel,"48,30","606,00"
17/02/2025,1,N,U,6,9,Gabriela Lima,"939,38","1.125,00"
17/02/2025,2,N,U,11,10,Felipe Santos,"672,60","1.470,00"
17/02/2025,1,N,A,9,9,Gabriela Lima,"1.819,36","1.125,00"
17/02/2025,2,C,A,2,7,Camila Souza,"1.200,06","696,00"
17/02/2025,2,N,A,14,6,Rafael Costa,"1.913,89","1.043,00"
17/02/2025,1,N,U,14,5,Júlia Fernandes,"1.441,36","1.405,00"
17/02/2025,2,N,U,7,1,Ana Beatriz,"2.803,50","855,00"
17/02/2025,2,N,A,1,5,Júlia Fernandes,"1.334,64","1.405,00"
17/02/2025,1,N,U,10,7,Camila Souza,"441,60","696,00"
17/02/2025,2,N,A,13,6,Rafael Costa,"683,76","1.043,00"
17/02/2025,1,N,U,17,1,Ana Beatriz,"265,80","855,00"
17/02/2025,1,N,U,9,6,Rafael Costa,"736,96","1.043,00"
18/02/2025,2,N,U,15,8,Leonardo Almeida,"1.406,50","552,00"
18/02/2025,1,N,U,16,2,Lucas Gabriel,"402,50","1.357,00"
18/02/2025,2,N,U,5,3,Mariana Oliveira,"80,50","1.184,00"
18/02/2025,2,N,A,11,2,Lucas Gabriel,"6.022,00","1.357,00"
18/02/2025,1,N,A,5,1,Ana Beatriz,"6.862,96","564,00"
18/02/2025,2,N,A,11,4,Pedro Henrique,"1.274,88","1.439,00"
18/02/2025,1,N,A,6,8,Leonardo Almeida,"1.215,12","552,00"
18/02/2025,2,N,U,14,3,Mariana Oliveira,"717,00","1.184,00"
18/02/2025,1,N,U,17,4,Pedro Henrique,"549,70","1.439,00"
18/02/2025,2,N,U,1,3,Mariana Oliveira,"493,12","1.184,00"
18/02/2025,2,N,A,4,6,Rafael Costa,"616,86","201,00"
18/02/2025,1,N,A,9,3,Mariana Oliveira,"585,34","1.184,00"
18/02/2025,1,N,A,4,2,Lucas Gabriel,"740,74","1.357,00"
18/02/2025,2,N,A,8,4,Pedro Henrique,"1.195,00","1.439,00"
18/02/2025,2,N,A,13,9,Gabriela Lima,"1.481,80","349,00"
18/02/2025,2,N,U,6,5,Júlia Fernandes,"4.202,10","246,00"
18/02/2025,2,N,A,12,6,Rafael Costa,"7.155,75","201,00"
19/02/2025,2,N,A,14,1,Ana Beatriz,"7.467,28","1.492,00"
19/02/2025,2,N,U,10,5,Júlia Fernandes,"3.642,74","602,00"
19/02/2025,1,N,U,4,10,Felipe Santos,"1.954,68","198,00"
19/02/2025,1,N,A,17,3,Mariana Oliveira,"1.080,54","650,00"
19/02/2025,1,N,U,9,3,Mariana Oliveira,"841,70","650,00"
19/02/2025,1,N,A,12,7,Camila Souza,"725,18","1.458,00"
19/02/2025,1,N,U,9,8,Leonardo Almeida,"5.907,30","1.364,00"
20/02/2025,2,N,U,15,9,Gabriela Lima,"233,45","306,00"
20/02/2025,2,N,A,13,3,Mariana Oliveira,"832,04","974,00"
20/02/2025,2,N,U,8,5,Júlia Fernandes,"5.384,92","1.396,00"
20/02/2025,1,N,A,15,6,Rafael Costa,"9.766,52","1.299,00"
20/02/2025,2,N,U,14,5,Júlia Fernandes,"8.183,30","1.396,00"
20/02/2025,1,N,A,5,5,Júlia Fernandes,"1.872,48","1.396,00"
20/02/2025,1,N,U,14,6,Rafael Costa,"120,70","1.299,00"
20/02/2025,2,N,U,9,8,Leonardo Almeida,"248,50","1.052,00"
20/02/2025,1,N,A,17,7,Camila Souza,"1.505,16","627,00"
20/02/2025,2,C,U,1,8,Leonardo Almeida,"353,80","1.052,00"
20/02/2025,2,N,U,13,5,Júlia Fernandes,"28,40","1.396,00"
20/02/2025,2,N,A,10,1,Ana Beatriz,"406,85","1.395,00"
20/02/2025,2,N,U,9,8,Leonardo Almeida,"274,85","1.052,00"
20/02/2025,1,N,U,6,5,Júlia Fernandes,"403,20","1.396,00"
20/02/2025,2,N,U,3,6,Rafael Costa,"464,88","1.299,00"
20/02/2025,1,N,A,4,9,Gabriela Lima,"506,94","306,00"
20/02/2025,2,N,A,11,5,Júlia Fernandes,"829,98","1.396,00"
20/02/2025,2,N,U,7,2,Lucas Gabriel,"672,36","820,00"
20/02/2025,1,N,U,4,8,Leonardo Almeida,"4.932,90","1.052,00"
20/02/2025,1,N,U,3,8,Leonardo Almeida,"16.335,32","1.052,00"
21/02/2025,1,N,A,4,7,Camila Souza,"7.467,28","1.186,00"
21/02/2025,1,N,A,14,4,Pedro Henrique,"9.342,00","1.423,00"
21/02/2025,2,N,U,11,3,Mariana Oliveira,"333,70","324,00"
21/02/2025,1,N,U,8,6,Rafael Costa,"977,34","815,00"
21/02/2025,1,N,U,4,9,Gabriela Lima,"88,04","1.248,00"
21/02/2025,2,N,U,10,1,Ana Beatriz,"1.340,80","550,00"
21/02/2025,1,N,U,10,7,Camila Souza,"359,12","1.186,00"
21/02/2025,2,N,U,9,8,Leonardo Almeida,"646,50","1.269,00"
21/02/2025,1,N,A,13,5,Júlia Fernandes,"1.069,82","669,00"
21/02/2025,1,N,A,16,2,Lucas Gabriel,"7.511,00","1.208,00"
22/02/2025,1,N,A,2,8,Leonardo Almeida,"731,39","977,00"
22/02/2025,2,N,A,3,4,Pedro Henrique,"6.202,66","152,00"
22/02/2025,2,N,U,2,7,Camila Souza,"1.742,18","226,00"
22/02/2025,2,N,U,14,3,Mariana Oliveira,"733,24","286,00"
22/02/2025,1,N,A,1,10,Felipe Santos,"722,24","1.388,00"
22/02/2025,2,N,U,13,9,Gabriela Lima,"3.683,82","965,00"
22/02/2025,1,N,U,3,6,Rafael Costa,"110,76","1.469,00"
22/02/2025,2,N,U,16,8,Leonardo Almeida,"2.429,70","977,00"
22/02/2025,2,N,U,5,2,Lucas Gabriel,"388,68","742,00"
